Line #,Key,en Version,ka Translation
334,ka.mongoid.hints.api_version.title,Title of the API Version,API ვერსიის სახელწოდება
335,ka.mongoid.hints.api_version.public,Select 'Yes' to make the API Version documentation available to the world,"მონიშნეთ 'დიახ', რათა API ვერსია საჯაროდ ხელმისაწვდომი გახდეს "
336,ka.mongoid.hints.api_method.permalink,"Abbreviated Name Used in URL (e.g., v1)","URL-ში გამოყენებული აბრევიატურა (მაგ., v1)"
337,ka.mongoid.hints.api_method.title,Title of API Method,API მეთოდის სახელწოდება
338,ka.mongoid.hints.api_method.content,Explanation of how to use the API Method,API მეთოდის გამოყენების ახსნა
339,ka.mongoid.hints.api_method.public,Select 'Yes' to make the API Method documentation available to the world,მონიშნეთ 'დიახ' API მეთოდის დოკუმენტაციის საქვეყნოდ ხელმისაწვდომობისთვის
340,ka.mongoid.hints.api_method.sort_order,The order the API methods should appear,API მეთოდის გამოჩენის თანმიმდევრობა
341,ka.mongoid.hints.category.name,Name of category,კატეგორიის სახელი
342,ka.mongoid.hints.category.permalink,This text needs to match the name of the icon image file,ეს ტექსტი უნდა იყოს გამოსახულების სახელის იდენტური
343,ka.mongoid.hints.category.sort_order,The order the categories should appear,კატეგორიების გამოჩენის თანმიმდევრობა
344,ka.errors.messages.required_field,is a required field.,სავალდებულო ველი
345,ka.errors.messages.already_exists,already exists in the database.,უკვე არსებობს მონაცემთა ბაზაში
346,ka.errors.messages.translation_default_lang,%{field_name} for Default Language '%{language}' %{msg},%{field_name} ძირითადი ენისთვის '%{language}' %{msg}
347,ka.errors.messages.translation_any_lang,%{field_name} for Language '%{language}' %{msg},%{field_name} ენისთვის '%{language}' %{msg}
348,ka.errors.messages.invalid_language,%{lang_locale}' is not a valid language locale,%{lang_locale}' არ არის ვალიდური ენა
349,ka.errors.messages.dataset_length,At least two datasets are needed for a time series to be saved.,პერიოდული შედარების შესანახად სულ მცირე მონაცემთა ორი ცხრილია საჭირო
350,ka.errors.messages.missing_questions,At least one questions must be selected for a group to be saved.,ჯგუფის შესანახად სულ მცირე ერთი შეკითხვა უნდა იყოს არჩეული
351,ka.errors.messages.license_requirements,The License Title and License Description fields are both required for Language %{language} if you are providing a license.,The License Title and License Description fields are both required for Language %{language} if you are providing a license.
352,ka.mass_uploads_msgs.bad_headers,The headers in the file do not match the headers from the template so it is not possible to determine what each column of data is. Please download the question template file and use the headers from that file.,"ფაილში სვეტების სახელები არ ემთხვევა ნიმუშის სვეტების სახელებს. გთხოვთ, ჩამოტვირთეთ შეკითხვის ნიმუშის ფაილი და გამოიყენეთ მისი სვეტების სახელები. "
353,ka.mass_uploads_msgs.missing_code,Row %{n}: Could not find question with code '%{code}',რიგი %{n}: ამ კოდით შეკითხვა არ მოიძებნა '%{code}'
354,ka.mass_uploads_msgs.questions.not_save,Row %{n}: Could not save question: %{msg},რიგი %{n}: შეკითხვის შენახვა შეუძლებელია: %{msg}
355,ka.mass_uploads_msgs.answers.missing_answer,Row %{n}: Could not find answer with value '%{value}' for question with code '%{code}',რიგი %{n}: პასუხის მნიშვნელობის მოძებნა შეუძლებელია '%{value}' შეკითხვისთვის ამ კოდით '%{code}'
356,ka.mass_uploads_msgs.answers.not_save,Row %{n}: Could not save answer: %{msg},რიგი %{n}: პასუხის შენახვა შეუძლებელია: %{msg}
357,ka.publish_status.public,Public,საჯარო
358,ka.publish_status.private,Private,კერძო
359,ka.tabbed_translation_form.default_text,Default Text,ძირითადი ტექსტი
360,ka.tabbed_translation_form.default_url,Default URL,ძირითადი URL
361,ka.explore_time_series.na,N/A,არ არის ხელმისაწვდომი
362,ka.explore_time_series.percent,Percent (%),პროცენტი (%)
363,ka.explore_time_series.group.html.title,<span class='group-highlight'>%{text}</span>,<span class='group-highlight'>%{text}</span>
364,ka.explore_time_series.group.text.title,%{text},%{text}
365,ka.explore_time_series.subgroup.html.title,<span class='subgroup-highlight'>%{text}</span>,<span class='subgroup-highlight'>%{text}</span>
366,ka.explore_time_series.subgroup.text.title,%{text},%{text}
367,ka.explore_time_series.single.html.title,<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<span class='code-highlight'>%{code}</span> - %{group}%{variable}'
368,ka.explore_time_series.single.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}'-ის მიხედვით
369,ka.explore_time_series.single.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
370,ka.explore_time_series.single.text.title,%{code} - %{group} %{variable}',%{code} - %{group} %{variable}'
371,ka.explore_time_series.single.text.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
372,ka.explore_time_series.single.text.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{group} %{variable} = %{value}'-ის მიხედვით"
373,ka.explore_time_series.subtitle.html.title,Total Responses: <br />%{x_of_y},პასუხების ჯამური რაოდენობა: <br />%{x_of_y}
374,ka.explore_time_series.subtitle.html.title_x_of_y,%{dataset}: <span class='number'>%{num}</span> out of %{total},%{dataset}: <span class='number'>%{num}</span> %{total}-დან
375,ka.explore_time_series.subtitle.html.title_filter,Total Responses <br />(out of a possible: %{totals}): <br />%{nums},პასუხების ჯამური რაოდენობა <br />(%{totals} შესაძლებლიდან): <br />%{nums}
376,ka.explore_time_series.subtitle.html.title_weighted,Unweighted Total Responses<span class='footnote-flag'>*</span>: <br />%{x_of_y},შეუწონელი პასუხების ჯამური რაოდენობა<span class='footnote-flag'>*</span>: <br />%{x_of_y}
377,ka.explore_time_series.subtitle.html.title_filter_weighted,Unweighted Total Responses<span class='footnote-flag'>*</span> <br />(out of a possible: %{totals}): <br />%{nums},შეუწონელი პასუხების ჯამური რაოდენობა<span class='footnote-flag'>*</span> <br />(%{totals} შესაძლებლიდან): <br />%{nums}
378,ka.explore_time_series.subtitle.text.title,Total Responses: %{x_of_y},პასუხების ჯამური რაოდენობა: %{x_of_y}
379,ka.explore_time_series.subtitle.text.title_x_of_y,%{dataset}: %{num} out of %{total},%{dataset}: %{num} %{total}-დან
380,ka.explore_time_series.subtitle.text.title_filter,Total Responses: %{nums},პასუხების ჯამური რაოდენობა: %{nums}
381,ka.explore_time_series.subtitle.text.title_weighted,Unweighted Total Responses*: %{x_of_y},შეუწონელი პასუხების ჯამური რაოდენობა*: %{x_of_y}
382,ka.explore_time_series.subtitle.text.title_filter_weighted,Unweighted Total Responses* (out of a possible: %{totals}): %{nums},შეუწონელი პასუხების ჯამური რაოდენობა* (%{totals} შესაძლებლიდან): %{nums}
383,ka.explore_data.hover_region,Hover over a Region,მიიტანეთ კურსორი რეგიონზე
384,ka.explore_data.na,N/A,არ არის ხელმისაწვდომი
385,ka.explore_data.percent,Percent,პროცენტი
386,ka.explore_data.group.html.title,<span class='group-highlight'>%{text}</span>,<span class='group-highlight'>%{text}</span>
387,ka.explore_data.group.text.title,%{text},%{text}
388,ka.explore_data.subgroup.html.title,<span class='subgroup-highlight'>%{text}</span>,<span class='subgroup-highlight'>%{text}</span>
389,ka.explore_data.subgroup.text.title,%{text},%{text}
390,ka.explore_data.comparative.html.title,<span class='code-highlight'>%{question_code}</span> - %{group}%{variable}' <br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{broken_down_by_code}</span> - %{group2}%{broken_down_by}',<span class='code-highlight'>%{question_code}</span> - %{variable}' <br /> <span class='title-highlight'>ჩაშლილია:</span> <br /> '<span class='code-highlight'>%{broken_down_by_code}</span> - %{broken_down_by}'
391,ka.explore_data.comparative.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'-ის მიხედვით
392,ka.explore_data.comparative.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
393,ka.explore_data.comparative.html.map.title,<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<span class='code-highlight'>%{code}</span> - %{variable}'
394,ka.explore_data.comparative.html.map.title_broken_down_by,<br /> <span class='title-highlight'>broken down by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{broken_down_by} = <span class='code-highlight'>%{broken_down_by_answer}</span>',<br /> <span class='title-highlight'>ჩაშლილია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{broken_down_by} = <span class=”code-highlight”>%{broken_down_by_answer}</span>'-ის მიხედვით
395,ka.explore_data.comparative.html.map.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'-ის მიხედვით
396,ka.explore_data.comparative.html.map.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
397,ka.explore_data.comparative.text.title,"%{question_code} - %{group} %{variable}', broken down by: '%{broken_down_by_code} - %{group2} %{broken_down_by}'","%{question_code} - %{variable}', ჩაშლილია: '%{broken_down_by_code} - %{broken_down_by}'-ის მიხედვით"
398,ka.explore_data.comparative.text.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
399,ka.explore_data.comparative.text.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{variable} = %{value}'-ის მიხედვით"
400,ka.explore_data.comparative.text.map.title,%{code} - %{group} %{variable}',%{code} - %{variable}'
401,ka.explore_data.comparative.text.map.title_broken_down_by,broken down by: '%{code} - %{group} %{broken_down_by} = %{broken_down_by_answer}',ჩაშლილია: '%{code} - %{broken_down_by} = %{broken_down_by_answer}'
402,ka.explore_data.comparative.text.map.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
403,ka.explore_data.comparative.text.map.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{variable} = %{value}'-ის მიხედვით"
404,ka.explore_data.single.html.title,<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<span class='code-highlight'>%{code}</span> - %{variable}'
405,ka.explore_data.single.html.title_filter,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable}',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable}'-ის მიხედვით
406,ka.explore_data.single.html.title_filter_value,<br /> <span class='title-highlight'>filtered by:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{group}%{variable} = <span class='code-highlight'>%{value}</span>',<br /> <span class='title-highlight'>გაფილტრულია:</span> <br /> '<span class='code-highlight'>%{code}</span> - %{variable} = <span class='code-highlight'>%{value}</span>'-ის მიხედვით
407,ka.explore_data.single.text.title,%{code} - %{group} %{variable}',%{code} - %{variable}'
408,ka.explore_data.single.text.title_filter,", filtered by: '%{code} - %{group} %{variable}'",", გაფილტრულია: '%{code} - %{variable}'-ის მიხედვით"
409,ka.explore_data.single.text.title_filter_value,", filtered by: '%{code} - %{group} %{variable} = %{value}'",", გაფილტრულია: '%{code} - %{variable} = %{value}'-ის მიხედვით"
410,ka.explore_data.subtitle.html.title,Total Responses: <span class='number'>%{num}</span> out of %{total},პასუხების ჯამური რაოდენობა: <span class='number'>%{num}</span>  %{total}-იდან
411,ka.explore_data.subtitle.html.title_filter,Total Responses out of %{total}: <br />%{nums},პასუხების ჯამური რაოდენობა %{total}-იდან: <br />%{nums}
412,ka.explore_data.subtitle.html.title_weighted,Unweighted Total Responses<span class='footnote-flag'>*</span>: <span class='number'>%{num}</span> out of %{total},შესწორებების ცხრილი
413,ka.explore_data.subtitle.html.title_filter_weighted,Unweighted Total Responses out of %{total}<span class='footnote-flag'>*</span>: <br />%{nums},შეუწონელი პასუხების ჯამური რაოდენობა %{total}-იდან<span class='footnote-flag'>*</span>: <br />%{nums}
414,ka.explore_data.subtitle.text.title,Total Responses: %{num} out of %{total},პასუხების ჯამური რაოდენობა: %{num} %{total}-იდან
415,ka.explore_data.subtitle.text.title_filter,Total Responses out of %{total}: %{nums},პასუხების ჯამური რაოდენობა %{total}-იდან: %{nums}
416,ka.explore_data.subtitle.text.title_weighted,Unweighted Total Responses*: %{num} out of %{total},შეუწონელი პასუხების ჯამური რაოდენობა*: %{num} %{total}-იდან
417,ka.explore_data.subtitle.text.title_filter_weighted,Unweighted Total Responses out of %{total}*: %{nums},შეუწონელი პასუხების ჯამური რაოდენობა %{total}-0იდან*: %{nums}
418,ka.datatable.search,Search,ძებნა
419,ka.datatable.search_footer,Search %{name},Search %{name}
420,ka.datatable.copy.title,Copy,კოპირება
421,ka.datatable.copy.tooltip,Copy to clipboard,კოპირება
422,ka.datatable.csv.title,CSV,CSV
423,ka.datatable.csv.tooltip,Save as CSV,CSV-ში შენახვა
424,ka.datatable.xls.title,XLS,XLS
425,ka.datatable.xls.tooltip,Save as XLS,XLS-ში შენახვა
426,ka.datatable.pdf.title,PDF,PDF
427,ka.datatable.pdf.tooltip,Save as PDF,PDF-ში შენახვა
428,ka.datatable.print.title,Print,ბეჭდვა
429,ka.datatable.print.tooltip,Print the table,ცხრილის ბეჭდვა
430,ka.highcharts.context_title,Save this chart,გრაფიკის შენახვა
431,ka.highcharts.png,PNG Image,PNG სურათი
432,ka.highcharts.jpg,JPG Image,JPG სურათი
433,ka.highcharts.pdf,PDF Document,PDF დოკუმენტი
434,ka.highcharts.svg,SVG Vector Image,SVG ვექტორული სურათი
435,ka.mailer.closing,"Sincerely,","პატივისცემით,"
436,ka.mailer.signature,The Xtraktr Team,Xtraktr-ის გუნდი
437,ka.mailer.unsubscribe,Click here to change your notification settings,დააჭირეთ და შეცვალეთ შეტყობინებების პარამეტრები
438,ka.mailer.notification.new_user.subject,Welcome to Xtraktr!,მოგესალმებით Xtraktr-ზე!
439,ka.mailer.notification.new_user.message,"Thank you for creating an account on Xtraktr's open data portal and sharing some information about yourself. If you have any questions, you can contact us via our webform or send us an email.

","მადლობას გიხდით Xtraktr-ის ღია მონაცემების პორტალზე ანგარიშის გახსნისა და თქვენ შესახებ ინფორმაციის გაზიარებისთვის. კითხვების შემთხვევაში, დაგვიკავშირდით ვებგვერდის ფორმის საშუალებით ან გამოგვიგზავნეთ ელ. ფოსტა. "
440,ka.mailer.notification.new_data.subject,A new dataset has been added to Xtraktr!,Xtraktr-ს ახალი მონაცემები დაემატა!
441,ka.mailer.notification.new_data.message,"Xtraktr has just uploaded new data for you to explore, visualize, and share.","Xtraktr-ზე ახალი მონაცემები აიტვირთა. შეგიძლიათ ნახოთ, გააანალიზოთ, ვიზუალურად გამოსახოთ და სხვებსაც გაუზიაროთ.  "
442,ka.mailer.contact.contact_form.subject,Xtraktr Contact Form,Xtraktr-ის საკონტაქტო ფორმა
443,ka.helpers.actions,Actions,აირჩიეთ
444,ka.helpers.default_language,This is the default language that will show,"ეს არის მთავარი ენა, რომელიც გამოჩნდება"
445,ka.helpers.search,Search,ძებნა
446,ka.helpers.links.admin,Admin Section,ადმინისტრატორის განყოფილება
447,ka.helpers.links.edit,Edit,შეცვლა
448,ka.helpers.links.confirm,Are you sure?,დარწმუნებული ხართ?
449,ka.helpers.links.destroy,Delete,წაშლა
450,ka.helpers.links.new,New,ახალი
451,ka.helpers.links.list,View All,ყველას ნახვა
452,ka.helpers.links.back,View All,ყველას ნახვა
453,ka.helpers.links.cancel,Cancel,გაუქმება
454,ka.helpers.links.reset,Reset,საწყის კონფიგურაციაზე დაბრუნება
455,ka.helpers.links.view,View,ნახვა
456,ka.helpers.links.save,Save,შენახვა
457,ka.helpers.links.sign_in_facebook,Sign in with Facebook,Facebook-ით შესვლა
458,ka.helpers.links.forgot_password,Forgot Your Password?,დაგავიწყდათ პაროლი?
459,ka.helpers.links.change_password,Change Your Password,პაროლის შეცვლა
460,ka.helpers.links.change_password2,Change Password,პაროლის შეცვლა
461,ka.helpers.links.password_reset,Reset Password,პაროლის აღდგენა
462,ka.helpers.links.sign_in2,Sign In,შესვლა
463,ka.helpers.links.sign_in,Already have an account?,უკვე გაქვთ ანგარიში?
464,ka.helpers.links.sign_up2,Sign Up,რეგისტრაცია
465,ka.helpers.links.sign_up_question,Not registered?,არ გაქვთ ანგარიში?
466,ka.helpers.links.sign_up,Create Account,დარეგისტრირდით
467,ka.helpers.links.sign_up_title,Join %{app_name},შემოგვიერთდი “%{app_name}”
468,ka.helpers.links.sign_out,Sign Out,გასვლა
469,ka.helpers.links.sign_in_provider,Sign in with %{provider},შესვლა %{provider}-ით
470,ka.helpers.links.sign_up_provider,Sign up with %{provider},დარეგისტრირდით %{provider}-ით
471,ka.helpers.links.sign_in_local_or_provider,or log in with your email and password,ან შეიყვანეთ თქვენი ელ. ფოსტა და პაროლი
472,ka.helpers.links.reset_or_sign_in,sign in with facebook or reset your password,შედით facebook-ით ან შეცვალეთ პაროლი
473,ka.helpers.links.explanation,We are excited you are interested in our data. We would like to know a bit about who you are. Please complete our form to continue downloading this dataset.,"მოხარულნი ვართ, რომ დაინტერესდით ჩვენი მონაცემებით. ჩვენ გვსურს გავიგოთ მეტი თქვენ შესახებ. მონაცემთა ჩამოსატვირთად, გთხოვთ შეავსოთ ჩვენი ფორმა."
474,ka.helpers.links.download_and_sign_up,Download & Create Account,ჩამოტვირთვა და ანგარიშის გახსნა
475,ka.helpers.links.like,Like,მოწონება
476,ka.helpers.links.likes,Likes,მოწონება
477,ka.helpers.links.menu,Menu,მენიუ
478,ka.helpers.links.close,Close,დახურვა
479,ka.helpers.links.select_all,Select All,ყველას მონიშვნა
480,ka.helpers.links.select_none,Select None,მონიშვნის მოხსნა
481,ka.helpers.links.make_mappable,Make Mappable,გავხადოთ რუკაზე დატანადი
482,ka.helpers.links.add_question_text,Add Question Text,შეკითხვის ტექსტის დამატება
483,ka.helpers.links.add_answer,Add Answer,პასუხის დამატება
484,ka.helpers.links.add_answers,Add Answers,პასუხების დამატება
485,ka.helpers.links.edit_answers,Edit Answers,პასუხების შესწორება
486,ka.helpers.links.download,Download,ჩამოტვირთვა
487,ka.helpers.links.view_data,View Data,მონაცემების ნახვა
488,ka.helpers.links.add_dataset,Add Dataset,მონაცემების დამატება
489,ka.helpers.links.remove_dataset,Remove Dataset,მონაცემთა ცხრილის წაშლა
490,ka.helpers.links.add_report,Add Report,ანგარიშის დამატება
491,ka.helpers.links.remove_report,Remove Report,ანგარიშის წაშლა
492,ka.helpers.links.download_data,Download Data,მონაცემების ჩამოტვირთვა
493,ka.helpers.links.back_dashboard,Back to Dashboard,მონაცემების მთავარ გვერდზე დაბრუნება
494,ka.helpers.links.api_home,API Home,API-ის საწყისი გვერდი
495,ka.helpers.links.agreement,Agreement,შეთანხმება
496,ka.helpers.links.add_highlight,Add to highlights,რჩეულებში დამატება
497,ka.helpers.links.delete_highlight,Remove from highlights,რჩეული ფაქტებიდან წაშლა
498,ka.helpers.links.description_highlight,Edit the description of the highlight,რჩეული ინფორმაციის აღწერის რედაქტირება
499,ka.helpers.links.highlight_description_chart,Chart Description,დიაგრამის აღწერა
500,ka.helpers.links.embed_chart,Embed Chart,დიაგრამის ჩასმა
501,ka.helpers.links.embed_chart_prompt,Copy and paste this embed code into your web page:,დააკოპირეთ და ჩასვით ეს კოდი თქვენს საიტზე:
502,ka.helpers.links.embed_chart_wide,px wide,px ფართო
503,ka.helpers.links.embed_chart_high,px high,px მაღალი
504,ka.helpers.links.highlight_description,Chart Description,დიაგრამის აღწერა
505,ka.helpers.links.edit_description,Edit Description,აღწერის რედაქტირება
506,ka.helpers.links.view_group_items,View Items in This Group,ამ ჯგუფში შემავალი ერთეულების ნახვა
507,ka.helpers.links.assign_weight,Assign Weight,მიაკუთვნეთ შეწონვა
508,ka.helpers.titles.edit,Edit %{model},შეცვლა %{model}
509,ka.helpers.titles.save,Save %{model},შენახვა %{model}
510,ka.helpers.titles.new,New %{model},ახალი %{model}
511,ka.helpers.titles.delete,Delete %{model},წაშლა %{model}
512,ka.app.language.en,English,English
513,ka.app.language.ka,ქართული,ქართული
514,ka.app.buttons.back,View All,ყველას ნახვა
515,ka.app.buttons.list,View All,ყველას ნახვა
516,ka.app.buttons.admin,Admin Section,ადმინისტრატორის განყოფილება
517,ka.app.buttons.delete,Delete,წაშლა
518,ka.app.buttons.edit,Edit,შეცვლა
519,ka.app.buttons.show,Show,ჩვენება
520,ka.app.buttons.cancel,Cancel,გაუქმება
521,ka.app.buttons.update,Update,განახლება
522,ka.app.buttons.save,Save,შენახვა
523,ka.app.buttons.create,Create,შექმნა
524,ka.app.buttons.reset,Reset,საწყის კონფიგურაციაზე დაბრუნება
525,ka.app.buttons.remove,Remove,ამოშლა
526,ka.app.buttons.confirm,Are you sure?,დარწმუნებული ხართ?
527,ka.app.buttons.new,New,ახალი
528,ka.app.buttons.save_settings,Save Settings,პარამეტრების შენახვა
529,ka.app.buttons.choose_category,<span>Choose </span>Category,კატეგორიის არჩევა
530,ka.app.buttons.change_category,Change Category,კატეგორიის შეცვლა
531,ka.app.buttons.categories,Categories,კატეგორიები
532,ka.app.buttons.category,Category,კატეგორია
533,ka.app.common.xtraktr.app_name,Xtraktr,Xtraktr
534,ka.app.common.xtraktr.app_slogan,"Find, Share, Explore & Visualize Your Data","მოძებნეთ, გაუზიარეთ, გააანალიზეთ და ვიზუალურად გამოსახეთ თქვენი მონაცემები"
535,ka.app.common.xtraktr.app_description,"Looking for data about an issue? Find it. Have data on an issue? Share it. Xtraktr enables you to put your data on the map so others can find and use it. Analyze, visualize, embed, and share your findings. With Xtraktr, translating your dataset into other languages is easy. Open your data to the world and make it truly accessible.","აქ შეგიძლიათ მოიძიოთ მონაცემები სხვადასხვა საკითხის შესახებ. ასევე, შეგიძლიათ  გაუზიაროთ თქვენი მონაცემები სხვებს. Xtraktr საშუალებას გაძლევთ, თქვენი მონაცემები დაიტანოთ რუკაზე, რათა სხვებმა იპოვონ და გამოიყენონ. გააანალიზეთ, ვიზუალურად გამოსახეთ, ჩასვით ვებგვერდზე და გაუზიარეთ სხვებს თქვენი მიგნებები. ასევე, Xtraktr-ის გამოყენებით, შეგიძლიათ მარტივად თარგმნოთ ინფორმაცია სხვადასხვა ენაზე. გახადეთ თქვენი მონაცემები მარტივად ხელმისაწვდომი მსოფლიოსთვის."
536,ka.app.common.unicef.app_name,UNICEF Georgia Data Portal,გაეროს ბავშვთა ფონდის მონაცემთა პორტალი
537,ka.app.common.unicef.app_slogan,Helping to solve by measuring,ვეხმარებით კვლევით
538,ka.app.common.unicef.app_description,"In collaboration with a wide range of partners, UNICEF Georgia gathers evidence on the situation of children in Georgia. It uses this knowledge to inform national and global decision-making with the objective of improving children’s well-being.","გაეროს ბავშვთა ფონდის საქართველოს წარმომადგენლობა პარტნიორებთან ერთად აგროვებს მონაცემებს საქართველოში ბავშვთა მდგომარეობის შესახებ. ამ ცოდნას ის იყენებს ეროვნული და გლობალური გადაწყვეტილებების მიმღებთა ინფორმირებისათვის, რათა, საბოლოო ჯამში, გაუმჯობესდეს ბავშვთა კეთილდღეობა საქართველოში."
539,ka.app.common.added_on,Added on: %{date},დამატებულია: %{date}
540,ka.app.common.jumpstart,JumpStart Georgia,“ჯამპსტარტ ჯორჯია”
541,ka.app.common.jumpstart_address,"5 Shevchenko Street, Apt 2, 0108 Tbilisi, Georgia","შევჩენკოს ქ. 5, ბინა 2, 0108, თბილისი, საქართველო"
542,ka.app.common.powered_by_jumpstart,Powered By <span>Jumpstart Georgia</span>,შექმნილია <span>ჯამპსტარტ ჯორჯია</span>-ს მიერ
543,ka.app.common.js_link_title,JumpStart Georgia - We communicate data better!,“ჯამპსტარტ ჯორჯია” - ჩვენ გაწვდით მონაცემებს უკეთ!
544,ka.app.common.question,Question,შეკითხვა
545,ka.app.common.questions,Questions,შეკითხვები
546,ka.app.common.question_code,Code,კოდი
547,ka.app.common.question_codes,Codes,კოდები
548,ka.app.common.answers,Answers,პასუხები
549,ka.app.common.notes,Notes,შენიშვნები
550,ka.app.common.group,Group,ჯგუფი
551,ka.app.common.subgroup,Subgroup,ქვეჯგუფი
552,ka.app.common.weight,Weight,შეწონვა
553,ka.app.common.count,Total Responses,პასუხების ჯამური რაოდენობა
554,ka.app.common.percent,Percent,პროცენტი
555,ka.app.common.unweighted_count,Unweighted Total Responses,შეუწონელი პასუხების ჯამური რაოდენობა
556,ka.app.common.weighted_count,Weighted Total Responses,შეწონვის ჯამური რაოდენობა
557,ka.app.common.weighted_percent,Weighted Percent,შეწონილი პროცენტული მაჩვენებელი
558,ka.app.common.dataset_dashboard,Dataset Dashboard,მონაცემების მთავარი გვერდი
559,ka.app.common.time_series_dashboard,Time Series Dashboard,პერიოდული შედარების მთავარი გვერდი
560,ka.app.common.terms,I agree to the <a href='http://www.unicef.org/about/legal_terms.html' target='_blank'>Terms of Use</a>,ვეთანხმები <a href='http://www.unicef.org/about/legal_terms.html' target='_blank'>გამოყენების წესებს</a>
561,ka.app.common.or,Or,ან
562,ka.app.common.go,Go,ძებნა
563,ka.app.common.share,Share,გაზიარება
564,ka.app.common.codebook_title,Download the Codebook,კოდირების დოკუმენტის ჩამოტვირთვა
565,ka.app.common.all_categories,All Categories,ყველა კატეგორია
566,ka.app.common.private_question,This quesiton is not available to the public,ეს შეკითხვა არ არის საჯარო
567,ka.app.common.private_answer,This answer is not available to the public,პასუხი არ არის საჯაროდ ხელმისაწვდომი
568,ka.app.common.mappable_question,This question displays a map,ეს შეკითხვა გამოსახულია რუკაზე
569,ka.app.common.question_no_answers,This question does not have answers and cannot be analyzed,ამ შეკითხვას არ აქვს პასუხები და ვერ გაანალიზდება
570,ka.app.common.powered_by_xtraktr,Powered By Xtraktr,შექმნილია Xtraktr-ით
571,ka.app.common.powered_by_xtraktr_title,This data was built using the Xtraktr platform. Learn more and add your own data on the Xtraktr website.,მონაცემები შექმნილია Xtraktr-ის პლატფორმის გამოყენებით. გაიგეთ მეტი და დაამატეთ თქვენი მონაცემები Xtraktr-ს. 
572,ka.app.common.weighted_footnote,Applied weight:,მიკუთვნებული შეწოვნა: 
573,ka.app.msgs.does_not_exist,You tried to access a page that does not exist.,"თქვენ ცდილობთ ისეთი გვერდის ნახვას, რომელიც არ არსებობს."
574,ka.app.msgs.not_authorized,You are not authorized to view that page.,თქვენ არ გაქვთ ამ გვერდის ნახვის უფლება.
575,ka.app.msgs.success_created,%{obj} was successfully created.,%{obj} შექმნილია.
576,ka.app.msgs.success_updated,%{obj} was successfully updated.,%{obj} განახლებულია.
577,ka.app.msgs.success_deleted,%{obj} was successfully deleted.,%{obj} წაშლილია. 
